no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42580,43, Self-emp-not-inc,0, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,1
42581,35, Private,0, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
42582,21, Private,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,32, United-States,0
42583,25, Local-gov,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States,0
42584,43, Private,0, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, Iran,1
42585,20, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
42586,19, Private,0, 11th,7, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
42587,35, Private,0, 11th,7, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
42588,20, Private,0, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
42589,30, Private,0, HS-grad,9, Separated, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
42590,28, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,15, United-States,1
42591,24, Private,0, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
42592,26, Private,0, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,1
42593,45, State-gov,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
42594,44, Private,0, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Canada,0
42595,55, Private,0, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42596,54, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,0
42597,53, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
42598,50, Self-emp-not-inc,1, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, United-States,1
42599,25, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42600,20, Private,0, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States,0
42601,34, Self-emp-inc,0, HS-grad,9, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States,0
42602,28, Private,1, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,1974,40, United-States,0
42603,40, Private,0, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
42604,45, Local-gov,0, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
42605,34, Private,0, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
42606,63, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, United-States,1
42607,31, Private,0, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,0
42608,63, Private,0, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1408,40, United-States,1
42609,25, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
42610,36, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,3674,0,42, United-States,0
42611,52, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
42612,36, Private,0, 11th,7, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
42613,40, Private,0, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
42614,57, Private,0, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
42615,42, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
42616,39, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
42617,34, Private,0, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States,0
42618,18, Private,0, 11th,7, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
42619,24, Private,0, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
42620,72, Private,0, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,28, United-States,0
42621,28, Private,0, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States,1
42622,25, Private,0, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0
42623,40, Private,0, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,30, United-States,0
42624,45, Private,0, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,0
42625,62, Private,0, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
42626,39, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
42627,56, Self-emp-not-inc,0, 11th,7, Widowed, Other-service, Unmarried, White, Female,0,0,50, United-States,0
42628,55, Private,0, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
42629,29, Private,0, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,1
42630,51, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States,0
42631,36, Private,0, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,0
42632,79, Self-emp-not-inc,0, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,0
42633,47, Private,0, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
42634,23, Private,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
42635,21, Private,0, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,30, El-Salvador,0
42636,52, Private,1, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,1876,50, United-States,0
42637,23, Private,1, Some-college,10, Separated, Other-service, Not-in-family, White, Male,0,2559,40, United-States,1
42638,53, Private,0, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,1
42639,20, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
42640,25, Private,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
42641,26, Private,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
42642,24, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42643,23, Private,0, Bachelors,13, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0
42644,57, Private,0, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
42645,35, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States,0
42646,31, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
42647,32, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States,1
42648,68, Private,0, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
42649,50, Private,0, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,1
42650,34, Private,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
42651,19, Private,0, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States,0
42652,23, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
42653,36, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,7688,0,40, United-States,1
42654,30, Private,0, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male,4865,0,40, United-States,0
42655,40, Private,0, Some-college,10, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, United-States,0
42656,44, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
42657,33, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42658,51, Private,0, 1st-4th,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Mexico,1
42659,36, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States,1
42660,52, Private,0, 10th,6, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States,0
42661,40, Local-gov,0, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, White, Male,3137,0,40, United-States,0
42662,23, Private,0, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
42663,30, Private,0, Some-college,10, Never-married, Sales, Unmarried, White, Male,0,0,60, Mexico,1
42664,47, Private,0, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
42665,57, Private,1, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1887,40, Trinadad&Tobago,1
42666,52, Private,0, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,1
42667,46, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
42668,38, Private,0, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
42669,39, State-gov,0, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States,0
42670,64, Private,0, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,2174,0,37, United-States,0
42671,60, Private,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
42672,44, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42673,20, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
42674,37, Private,0, Masters,14, Divorced, Prof-specialty, Unmarried, White, Male,0,0,48, United-States,1
42675,33, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States,0
42676,25, Self-emp-inc,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States,0
42677,32, Private,0, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,1
42678,58, State-gov,0, HS-grad,9, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States,0
42679,42, State-gov,0, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,0
42680,27, Private,0, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
42681,25, Private,0, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
42682,48, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
42683,22, Without-pay,0, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,4416,0,40, United-States,0
42684,24, Private,0, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
42685,61, Local-gov,0, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
42686,28, Private,0, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
42687,19, Private,0, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,25, United-States,0
42688,25, Private,0, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,23, United-States,0
42689,50, Private,0, HS-grad,9, Separated, Prof-specialty, Unmarried, Other, Female,0,0,60, Puerto-Rico,0
42690,37, Self-emp-not-inc,0, Some-college,10, Separated, Other-service, Own-child, White, Female,0,0,40, Cuba,0
42691,19, Private,0, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,55, United-States,0
42692,69, Private,0, 10th,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
42693,69, Private,0, 7th-8th,4, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
42694,36, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran,1
42695,54, Private,0, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Puerto-Rico,0
42696,22, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
42697,32, Private,0, Some-college,10, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States,0
42698,27, Private,0, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States,0
42699,35, Private,1, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,1
42700,28, Private,0, Assoc-acdm,12, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,0
42701,39, State-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,1
42702,28, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,0
42703,38, Private,0, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,1
42704,39, Private,0, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,0
42705,25, Private,0, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
42706,38, Private,0, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,1
42707,53, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
42708,33, Private,0, Prof-school,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
42709,75, Private,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,1
42710,34, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,1
42711,49, Private,0, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
42712,56, Self-emp-not-inc,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
42713,21, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
42714,40, State-gov,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States,1
42715,62, Local-gov,1, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,8614,0,45, United-States,1
42716,67, ?,0, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States,0
42717,18, Private,0, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
42718,52, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42719,19, Private,0, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,0
42720,34, ?,0, 7th-8th,4, Separated, ?, Unmarried, Black, Female,0,0,40, United-States,0
42721,40, Federal-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
42722,22, Federal-gov,0, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,43, United-States,0
42723,21, Private,0, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,1055,0,32, United-States,0
42724,26, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
42725,52, Self-emp-inc,1, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States,1
42726,38, Private,0, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42727,28, Private,1, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,99999,0,36, United-States,1
42728,58, Private,0, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
42729,43, Private,0, HS-grad,9, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, South,0
42730,62, Self-emp-not-inc,0, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
42731,41, Private,0, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,38, United-States,0
42732,61, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
42733,30, Private,1, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Female,99999,0,40, United-States,1
42734,26, ?,0, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
42735,41, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
42736,36, Self-emp-not-inc,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,50, United-States,0
42737,68, Self-emp-not-inc,0, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,6, United-States,1
42738,25, Private,0, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,1
42739,24, Private,0, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, United-States,0
42740,47, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
42741,19, Private,0, 11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States,0
42742,19, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,0
42743,28, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
42744,39, State-gov,0, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
42745,28, Self-emp-not-inc,0, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,0
42746,25, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
42747,47, Local-gov,0, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States,1
42748,59, Self-emp-inc,0, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
42749,45, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0
42750,48, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
42751,50, State-gov,0, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
42752,33, Self-emp-not-inc,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
42753,27, ?,0, 12th,8, Married-civ-spouse, ?, Husband, Black, Male,0,0,45, United-States,0
42754,27, Private,0, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
42755,19, Private,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,49, United-States,0
42756,21, Private,0, 9th,5, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,20, United-States,0
42757,25, Private,0, 11th,7, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
42758,54, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42759,53, State-gov,0, Doctorate,16, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0
42760,30, Private,0, Some-college,10, Separated, Sales, Unmarried, Black, Female,0,0,16, United-States,0
42761,18, Private,0, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
42762,33, Local-gov,0, Bachelors,13, Married-spouse-absent, Prof-specialty, Other-relative, Black, Male,0,0,40, ?,0
42763,28, Private,0, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States,0
42764,41, Self-emp-not-inc,0, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States,1
42765,73, Private,0, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States,0
42766,57, Private,0, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,22, United-States,1
42767,63, Private,0, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
42768,36, Self-emp-not-inc,1, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,20, United-States,1
42769,36, Local-gov,0, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
42770,50, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
42771,63, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States,1
42772,76, Private,0, 10th,6, Widowed, Sales, Unmarried, Black, Female,0,0,12, United-States,0
42773,42, Self-emp-inc,0, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, United-States,1
42774,43, Private,0, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
42775,45, Self-emp-inc,0, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
42776,32, Private,0, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
42777,34, Local-gov,0, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
42778,21, Private,0, 11th,7, Separated, Sales, Not-in-family, Other, Female,0,0,30, Mexico,0
42779,46, Local-gov,0, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States,0
42780,31, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
42781,30, Private,0, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, ?,0
42782,38, Private,0, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,0
42783,28, ?,0, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,5, United-States,1
42784,28, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,1
42785,52, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42786,47, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,75, United-States,0
42787,49, Private,0, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
42788,23, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador,0
42789,43, Self-emp-inc,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Japan,1
42790,35, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,1
42791,32, Private,0, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
42792,35, Private,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States,1
42793,21, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,64, United-States,0
42794,25, Private,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,0
42795,30, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines,1
42796,35, Private,0, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
42797,47, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico,1
42798,30, Self-emp-not-inc,0, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
42799,64, Private,0, Bachelors,13, Never-married, Sales, Unmarried, White, Female,0,0,40, Peru,1
42800,25, State-gov,0, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
42801,23, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States,0
42802,46, Self-emp-inc,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
42803,42, Private,0, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,0
42804,57, Local-gov,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
42805,33, Local-gov,0, 5th-6th,3, Never-married, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador,0
42806,26, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
42807,26, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
42808,34, Self-emp-not-inc,1, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,2472,35, United-States,1
42809,55, Private,1, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,1
42810,23, ?,0, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,55, United-States,0
42811,49, Private,0, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
42812,61, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States,1
42813,40, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
42814,54, Local-gov,0, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
42815,45, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States,0
42816,35, Local-gov,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1876,45, United-States,0
42817,47, Private,0, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,41, United-States,0
42818,21, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
42819,33, Private,0, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States,0
42820,23, Local-gov,0, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
42821,43, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
42822,50, Local-gov,0, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
42823,31, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
42824,28, Private,0, Some-college,10, Separated, Craft-repair, Unmarried, White, Male,0,0,50, United-States,0
42825,28, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States,0
42826,58, Self-emp-not-inc,0, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,18, United-States,1
42827,61, Private,0, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, Black, Male,2290,0,40, United-States,0
42828,22, Private,0, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, ?,1
